Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE
16/1/2014,117.5,119.75,117.35,118.35,9781,1.15,0.0,240,3,0,0,83227,,,,,,,,,,,,,,114.92975513768192,114.92975513768192,,,,,,,,,,,,,,,,,,6.949999999999989,,,6.238779174147213,0.062387792,1.062387791741472,106.2387791741472,,25020.867684164663,3543.017943894465,5067,,,2.549999999999997,,,,,,,118.2375,118.55,118.48333333333332,118.45,2.000323177262067,,,,,1.1945710527182567,,1.426999999992404,,,,,,,,,,,,,,,,,,,,0.3541666666666634,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.15,-1.2,-0.010139417,-1.0,118.55,117.2,-1.35,-0.0113876,-1.0,5.0,5.0,5.0
17/1/2014,118.0,118.1,116.3,117.15,8015,-1.2,0.0,286,0,0,0,82941,,,,,,,,,,,,,,115.3899698,115.3899698,,,,,,,,,,,,,,,,,,0.8000000000000114,,,0.6875805758487452,0.006875806,1.0068758057584877,100.68758057584874,,24575.589906386973,2298.533849937201,-2948,,,2.049999999999997,,,,,,,117.3875,117.2,117.18333333333332,117.175,1.4583791461463846,,,,,1.070980858835371,,1.146999999991749,,,,,,,,,,,,,,,,,,,,-0.472222222,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116.2,-0.95,-0.008109262,-1.0,117.2,116.625,-0.575,-0.004906143,-1.0,5.0,5.0,5.0
21/1/2014,117.15,118.55,114.7,116.2,14429,0.0,0.0,1010,1,0,0,82566,,,,,,,,,,,,,,122.6,-122.6,,,,,,,,,,,,,,,,,,-4.8,,,-3.966942149,-0.039669421,0.9603305785123968,96.03305785123966,,21389.966529763613,566.8616598529625,-17377,,,3.8499999999999934,,,,,,,116.65,116.625,116.48333333333332,116.4125,0.7523854558353101,,,,,1.0433599570561536,,1.0885999999882188,,,,,,,,,,,,,,,,,,,,-0.246753247,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,114.85,-1.35,-0.0116179,-1.0,116.625,115.125,-1.5,-0.012861736,-1.0,5.0,5.0,5.0
22/1/2014,115.9,116.0,114.25,114.85,12194,-1.35,0.0,842,40,0,0,82835,,,,,,,,,,,,116.2,116.4,122.442,-122.442,,,,,,,-88.66666667,,,,,,,,,,6.349999999999994,-2.4,10.999999999999986,,-2.046908316,-0.020469083,0.9795309168443496,97.95309168443497,,17557.566529763535,-1412.482569,-29571,,,1.9500000000000028,,,,,,,115.25,115.125,115.03333333333336,114.9875,0.3108852401747958,117.78571428571436,-0.440728073,117.88571428571424,-0.007692308,1.1691877522413132,117.77802197802204,1.3669999999910942,,,,,,,,,,,,,,,,,,,-62.5,-0.6,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,115.2,0.3500000000000085,0.003047453,1.0,115.125,115.6,0.4749999999999943,0.00412595,1.0,5.0,5.0,5.0
23/1/2014,114.95,116.6,114.6,115.2,12317,0.35,0.0,496,3,0,0,82630,,,,,,,,,,,,117.925,116.9,122.11432,-122.11432,,,,,,,-101.4639175,,,,,,,,,,5.896428571428566,-5.7,10.814285714285695,,-4.714640199,-0.047146402,0.9528535980148884,95.28535980148884,,12630.76652976364,-3661.424974,-17254,3.4178571428571414,2.966889881,2.0,,,,,,,115.3375,115.6,115.46666666666664,115.4,0.2849678693701684,116.18857142857136,-16.4447471,120.02571428571436,-0.295164835,1.283354978170649,115.89340659340652,1.646999999995387,,,0.0,21.42857142857143,21.42857142857143,13.427561837455809,29.429365248984794,50.43576082082431,13.228106722217763,24.26087653232911,56.71378091872791,,,,,,,,-64.9122807,0.125,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,1,1,0,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,114.4,-0.8,-0.006944444,-1.0,115.6,114.375,-1.225,-0.010596886,-1.0,5.0,5.0,5.0
24/1/2014,115.1,115.1,113.65,114.4,11846,-0.8,0.0,238,0,0,0,83659,,,,,,,,,,,,117.7,118.125,121.7997472,-121.7997472,,,,,,,-142.1031263,,,,,,,,,,6.425255102,-4.95,10.04183673469386,,-4.147465438,-0.041474654,0.958525346,95.85253456,,13039.249288384428,-4118.618265,-29100,3.2844387755102025,2.871012915655771,1.5499999999999972,,,,,,,114.5625,114.375,114.38333333333333,114.3875,0.051031726,114.98428571428563,-24.65564298,120.95142857142866,-0.459010989,0.9916652661050324,114.52527472527464,0.9833999999991648,,,0.0,14.285714285714286,14.285714285714286,10.076496966499596,21.962479279949232,44.135676118363484,14.96295944252027,23.38515644957194,55.03824848,,,8.379888268156435,26.989202522134008,,,,-91.62011173,-0.482758621,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,1,-1,0,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,113.85,-0.55,-0.004807692,-1.0,114.375,115.45,1.0750000000000028,0.009398907,1.0,5.0,5.0,5.0
27/1/2014,114.2,117.75,113.15,113.85,20821,-0.55,0.0,414,5,0,0,83320,,,,,,,,,,,,117.375,117.875,121.3107624,-121.3107624,,,,,,,-101.2411348,,,,,,,,,,5.966308309037886,-6.8,11.974562682215732,,-5.636137588,-0.056361376,0.9436386241193534,94.36386241193534,,-1444.924625,-8539.832832,-49921,3.3784074344023303,2.967419793063092,4.599999999999994,,,,,,,114.7375,115.45,114.91666666666669,114.65,0.03357173,114.35857142857152,-25.48729161,120.5557142857142,-0.476703297,0.7918333157922749,113.88186813186825,0.6269999999985885,,,100.0,7.142857142857143,-92.85714286,7.720259724786986,33.48920114,44.106935407239575,13.41531717010312,26.924950578209334,53.86012986239349,,,7.407407407407295,16.958338324603123,,,,-92.59259259,-0.076086957,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,1,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,114.65,0.8000000000000114,0.00702679,1.0,115.45,114.075,-1.375,-0.011909918,-1.0,5.0,5.0,5.0
28/1/2014,113.5,114.85,113.3,114.65,14079,0.8,0.0,478,4,0,0,82526,,,,,,,,,,,,117.375,117.325,120.6579014,-120.6579014,,,,,,,-105.707196,,,,,,,,,,5.540143429820894,-5.2,11.11923677634318,,-4.338756779,-0.043387568,0.9566124322069254,95.66124322069254,,9000.785053,-6248.528182,-35842,3.247806903373593,2.832801485716173,1.5499999999999972,,,,,,,114.075,114.075,114.26666666666664,114.3625,-0.001483013,113.60714285714292,-29.41153274,120.93571428571424,-0.563736264,0.4532107677397784,113.04340659340669,0.2053999999952793,,,92.85714285714286,0.0,-92.85714286,10.71403764159935,33.48920114361749,46.73098236035256,12.930016690906484,25.95093772020023,55.35701882079968,11.250455843950386,18.39933223022917,17.964071856287436,11.250455843950386,,,,-82.03592814,0.7419354838709727,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,1,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,0,-1,0,-1,-1,0,0,-1,0,0,0,0,1,1,117.1,2.4499999999999886,0.021369385,1.0,114.075,115.7,1.6250000000000142,0.014245014,1.0,5.0,5.0,5.0
29/1/2014,114.7,117.7,113.7,117.1,17069,2.45,0.0,376,66,0,0,81667,,,,,,,,,,,,117.25,117.325,120.0572692682752,-120.0572693,,,,,,,-32.38095238,,,,,,,,,,5.144418899119402,-2.1,13.17500557803296,,-1.761744966,-0.01761745,0.9823825503355704,98.23825503355704,,20949.085052760336,-941.3964447,-18773,3.3015349817040502,2.819415014264774,4.0,,,,,,,115.8,115.7,116.16666666666669,116.4,0.047961125,114.0814285714285,-24.18060426,119.9185714285715,-0.449010989,1.117765628382502,113.6324175824175,1.2493999999933294,,,85.71428571428572,7.142857142857143,-78.57142857,19.34403189,43.836457247492426,45.95763611782103,11.748832899548884,30.08910083,59.67201594,24.22562282841717,17.47813899899022,47.30538922155678,24.22562282841717,,,,-52.69461078,0.5999999999999979,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,1,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,120.0,2.9000000000000057,0.024765158,1.0,115.7,118.85,3.1499999999999915,0.027225583,1.0,5.0,6.8,5.0
30/1/2014,117.3,120.55,117.15,120.0,19427,2.9,0.0,625,20,0,0,80867,122.44624023671372,117.245,112.04375976328627,,,,,,,,,117.25,117.1,113.15,113.15,,,,,,,84.64317976513122,,,,,,,,,,4.776960406325159,2.799999999999997,15.08393375,,2.3890784982935065,0.023890785,1.023890784982935,102.3890784982935,,34090.87917040741,5496.764343715546,654,3.312139625868047,2.760116354890039,3.450000000000003,,,,,,,118.75,118.85,119.23333333333332,119.425,0.2822730061568585,115.18857142857148,-15.95121678,118.90428571428568,-0.285824176,2.289759813,114.90274725274732,5.242999999989479,,,78.57142857142857,0.0,-78.57142857,28.19151392881784,51.895817293241606,55.66533700598709,10.829894487049838,34.19693635245756,64.09575696440892,50.65944061244596,28.711839761604505,86.70886075949369,50.65944061244596,,,,-13.29113924,0.7941176470588264,0,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,-1,1,0,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,-1,1,125.2,5.200000000000003,0.043333333,1.0,118.85,122.975,4.125,0.034707615,1.0,5.0,5.0,5.0
31/1/2014,120.2,125.95,120.0,125.2,29752,5.2,0.0,818,7,0,0,80055,123.5002583,117.935,112.3697417,,,,,,,,,119.525,119.55,113.298,113.298,,,,,,,209.1487009397451,,,,,,,,,,4.435748948730505,6.8500000000000085,19.40650991167128,,5.787917194761305,0.057879172,1.057879171947613,105.7879171947613,,56342.37496872674,14710.872934485613,30406,3.5005582240203297,2.795973022380455,5.950000000000003,,,,,,,122.8375,122.975,123.71666666666664,124.0875,0.2879218665714437,117.79999999999994,3.7722836093793153,116.9428571428572,0.065934066,4.122305180355604,117.8659341,16.99339999998665,,,71.42857142857143,100.0,28.571428571428573,40.74342267870163,62.79086663136956,59.14741398038343,9.456197993362633,41.37109701337773,70.37171133935082,76.05162499368349,50.31222947818221,94.140625,76.05162499368349,,,,-5.859375,0.8403361344537811,0,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,-1,0,0,-1,1,135.95,10.749999999999986,0.08586262,1.0,122.975,130.7,7.724999999999994,0.062817646,1.0,5.0,5.0,5.0
